id,dep_delayed_15min
227,0.2454654008528944
228,0.2085077866967619
229,0.6421398805400552
230,0.05126476753835154
231,0.12198951644624266
232,0.2844217373192032
233,0.27880134680134677
234,0.2195407119226636
235,0.04316513928521616
236,0.03603295383803805
237,0.19668307246019132
238,0.1398075789946339
239,0.20268860755367393
240,0.1916851224964955
241,0.24647004151573815
242,0.1993677549246651
243,0.04245187166818316
244,0.29033169238166057
245,0.2519045475065686
246,0.3387804105121476
247,0.5713882530257632
248,0.3754415617722441
249,0.3169751438831841
250,0.3600431223906941
251,0.040624458702576235
252,0.2397676187721739
253,0.2701535639597157
254,0.6031563289748314
255,0.17138565122312005
256,0.11264749853429726
257,0.012531415047199946
258,0.11859225748746144
259,0.022
260,0.2820183184260903
261,0.12156284533974132
262,0.4352252985170133
263,0.25728308604888417
264,0.2182890520414466
265,0.22514302405572367
266,0.17298556833050283
267,0.17936052584150045
268,0.19958386115460833
269,0.39072552904763175
270,0.13343381035784113
271,0.20710086031743685
272,0.3747403242094934
273,0.09844205221385846
274,0.39685805678292657
275,0.15625054756452111
276,0.031045338187407404
277,0.2272658708081156
278,0.1364333218656527
279,0.31333119260584935
280,0.14984036922844213
281,0.44075728631523137
282,0.14911182632216882
283,0.03420006879137318
284,0.23698338251183035
285,0.30905421475538375
286,0.14110558580139668
287,0.039772625174414857
288,0.1919367475777677
289,0.042353985771336936
290,0.13545934203326856
291,0.18833783597433193
292,0.31949835199017135
293,0.17510899323285975
294,0.23762720106919563
295,0.07759559911125284
296,0.012
297,0.13136459729519176
298,0.19914578365311084
299,0.14990448138216236
300,0.29183470736043765
301,0.3439854781228105
302,0.08659209555300593
303,0.1878919728237414
304,0.17461684364419272
305,0.21885218921211116
306,0.21418773849294112
307,0.11878063516512327
308,0.23921987811188297
309,0.14712878908517296
310,0.2172503818252877
311,0.28678159864549946
312,0.15144791029707153
313,0.2306044110220067
314,0.16025105991988445
315,0.31509604517575956
316,0.15820113382632428
317,0.1273693633051644
318,0.21918822037617824
319,0.22788012244839506
320,0.1853755738084283
321,0.03842128103004157
322,0.2957641594530498
323,0.19675275765917088
324,0.25972490078626537
325,0.38189944198059483
326,0.016
327,0.162888865150937
328,0.04301822340678355
329,0.20651365353260256
330,0.16752170736394462
331,0.4309210134763165
332,0.273
333,0.14234745544390512
334,0.3556924033637188
335,0.3179380823866636
336,0.23443064010870215
337,0.08003248478982727
338,0.29170109006436457
339,0.026411403778380346
340,0.1272709835434063
341,0.22682395865275193
342,0.12194881140834075
343,0.13523350703756362
344,0.36360767663505417
345,0.3869284630782007
346,0.17377984920379114
347,0.15609058617085267
348,0.11099123102209196
349,0.21420434534411578
350,0.22660527438991263
351,0.1371418175063649
352,0.16651186149319586
353,0.31090718524928895
354,0.1610514708561792
355,0.5873479512492015
356,0.07086785174142578
357,0.23759403210976904
358,0.12816279050234092
359,0.20192375314757088
360,0.1672437880398248
361,0.0027504807574496005
362,0.09137553368508654
363,0.23414661811455242
364,0.04683455774887417
365,0.3160239979297619
366,0.7796468532578524
367,0.2211083539128831
368,0.2402641764159455
369,0.12363512732762526
370,0.18825257669765372
371,0.34791603644916524
372,0.2561911772285286
373,0.14711532109595366
374,0.3216237877000772
375,0.08915406315150276
376,0.2659248965504666
377,0.5252619047619048
378,0.27597445614450805
379,0.12191933558493394
380,0.8612721729490023
381,0.2578198245006678
382,0.15824557166071526
383,0.2630894567603857
384,0.16749563814842927
385,0.30733931326212227
386,0.19824706699629535
387,0.04576256058482795
388,0.14127995794639264
389,0.04608013560872492
390,0.24780013089104436
391,0.10108332328012756
392,0.16126637848877734
393,0.01622222222222222
394,0.16653495151771935
395,0.36768514185729145
396,0.006
397,0.0
398,0.012580073775677927
399,0.047410760054986685
400,0.23862869071701084
401,0.06520493884977259
402,0.17704961090757296
403,0.0
404,0.1017597360451297
405,0.0875602689009882
406,0.3436520832005074
407,0.1396978208273013
408,0.25046883523672386
409,0.203588773459122
410,0.2236312847446063
411,0.0
412,0.1720786704381736
413,0.16204745994722694
414,0.49638436679790027
415,0.1737327638823639
416,0.23334874569641012
417,0.2582648241986392
418,0.2704578158781832
419,0.34962541697756183
420,0.20801609109039856
421,0.06065705460281258
422,0.042153250506228125
423,0.15092941532449095
424,0.32432452819304863
425,0.22449230634788536
426,0.1396684409810344
427,0.33893803288904845
428,0.16434866012128732
429,0.18
430,0.19747653809378296
431,0.09519052061161581
432,0.05810729573602935
433,0.1474400965093624
434,0.10327311936459534
435,0.11014908730506956
436,0.22550237055981084
437,0.548
438,0.321047091807748
439,0.23535867602027555
440,0.13434040447705947
441,0.09143345856455255
442,0.23462455424364093
443,0.17207645191557283
444,0.17028126905684407
445,0.042631589644785695
446,0.20593555654632725
447,0.1050770025286961
448,0.1251922357027764
449,0.28865336035123274
450,0.3884021640667598
451,0.26206552341978134
452,0.23585990986385696
453,0.0
454,0.036180555216878935
455,0.11662392195053163
456,0.43304061100934454
457,0.15071632954180747
458,0.23444392638672087
459,0.21314610929200337
460,0.1544257093968844
461,0.0689117439727181
462,0.0703431830145893
463,0.2081783678048215
464,0.27808112368664467
465,0.17459053172512834
466,0.17016290201385936
467,0.18092650234436028
468,0.06989200343574697
469,0.024373566808778054
470,0.004
471,0.20049885003129198
472,0.2972605154292679
473,0.36924819442633855
474,0.24073337428175787
475,0.20169018744720207
476,0.07821148452711861
477,0.13274737971721226
478,0.18405729899339734
479,0.4671953037029077
480,0.043419606770736384
481,0.21200707420473638
482,0.32917345003339366
483,0.10641197921202848
484,0.20772985532271332
485,0.1357162285816058
486,0.10883275502538708
487,0.20458701024832956
488,0.04139260707102032
489,0.25751806809096506
490,0.21242112257025578
491,0.7713586018531295
492,0.24255865764053663
493,0.09151165431228478
494,0.3455525346007939
495,0.11174634747213469
496,0.24389137557050836
497,0.03159899820473124
498,0.21242820241463736
499,0.2249180533440743
500,0.28158307536770405
501,0.10581599426674483
502,0.2738937881591887
503,0.14577589295924842
504,0.26671765760149296
505,0.30831610156622996
506,0.19803039985171414
507,0.09409746667737738
508,0.10627655483259711
509,0.26469652845898783
510,0.1410447890076273
511,0.33856895049840213
512,0.663353511724427
513,0.09930810878185689
514,0.2047426511003222
515,0.2265119098067578
516,0.15686753917386917
517,0.31170926574356006
518,0.22957157012279325
519,0.11239446725277127
520,0.06992935377440376
521,0.35909602011773567
522,0.23464772450523227
523,0.4969672569190835
524,0.12791773530541745
525,0.26892298072049675
526,0.06356902047307857
527,0.018
528,0.225056850669997
529,0.05374666152381905
530,0.16023354847063123
531,0.3646094017094017
532,0.303362725445838
533,0.20795697470356528
534,0.23789059807381194
535,0.22039014867750448
536,0.11429409823026372
537,0.24311487110355723
538,0.29294640220487744
539,0.18358906405317138
540,0.2083805771288842
541,0.32439712591607484
542,0.24333084071085775
543,0.5195275617869136
544,0.0914475116701109
545,0.29667133659313216
546,0.023138304161048208
547,0.223255910536435
548,0.16389389612810426
549,0.5233967297286014
550,0.6501973931205626
551,0.16667459057624634
552,0.13242917361475687
553,0.3110457905892918
554,0.1528966161888237
555,0.2716988207772683
556,0.03455982434759948
557,0.03510087224744784
558,0.30665906760924055
559,0.01700150956853249
560,0.1819720889176069
561,0.12876942000854608
562,0.2763624950488081
563,0.2024094612873637
564,0.1419152980015119
565,0.2955433588747126
566,0.10723928261040427
567,0.235456471073292
568,0.2625658818631517
569,0.00804281405892835
570,0.40154432125894696
571,0.06590621915256459
572,0.23467327792921747
573,0.33562471296345175
574,0.18375459416396459
575,0.020238775691623627
576,0.004
577,0.08811942869624027
578,0.04377568487813839
579,0.4253367189094525
580,0.15887574880815533
581,0.41073720327004565
582,0.22700683572325986
583,0.24676706365799878
584,0.25439303765634824
585,0.31770429784570103
586,0.2376900832567465
587,0.259513702210569
588,0.4113838488357653
589,0.135792379363234
590,0.327530861258958
591,0.10320063602327886
592,0.3558406989045371
593,0.0874020633808852
594,0.09798220343417323
595,0.38957123430223833
596,0.0977362791312891
597,0.22478324283751014
598,0.22533931601952967
599,0.3041408692908377
600,0.009030491329695002
601,0.07747310866188012
602,0.5005363702189944
603,0.09088369062053163
604,0.016394317716877375
605,0.2111299696984683
606,0.1506432759011447
607,0.09848571649455679
608,0.27803711916534773
609,0.31839947394961354
610,0.28400675734733005
611,0.019305396103524438
612,0.3535519904124188
613,0.23545553643849612
614,0.07009574730453302
615,0.27088953638020374
616,0.14621015489830322
617,0.05387380125571532
618,0.40198439686623116
619,0.2083857412227418
620,0.4704271383187845
621,0.21254909867551725
622,0.03691780043150816
623,0.012467895382287108
624,0.0
625,0.30235608011834864
626,0.22088028261128814
627,0.44197162397028356
628,0.40374030217122536
629,0.22144414261009548
630,0.27558377841515236
631,0.1788910365455027
632,0.1893346210058592
633,0.15904847629356647
634,0.19434798211918206
635,0.15317914356228263
636,0.2562220815468559
637,0.06463176508991075
638,0.3889690277557634
639,0.41116459162874414
640,0.10012238788028138
641,0.27856746977472235
642,0.16139554959454264
643,0.25916227384632157
644,0.46919672709586524
645,0.34474561063631565
646,0.3877630660726383
647,0.2162464709947092
648,0.0721215064733125
649,0.0
650,0.1475527869941595
651,0.12105678485185839
652,0.1734893298146703
653,0.2186038258221904
654,0.29314726957515347
655,0.24755815621909766
656,0.183789801705217
657,0.09571811093112652
658,0.2727583283788448
659,0.042817870634010935
660,0.03339452383723645
661,0.24854059228880102
662,0.18447857828195593
663,0.27604074326274136
664,0.23853906209216855
665,0.16424969768897688
666,0.23367313993077934
667,0.056404657734467754
668,0.16439704712551248
669,0.41908980410228963
670,0.1433030641572071
671,0.2213542561580981
672,0.2686653848768184
673,0.988
674,0.016231014891069546
675,0.36115661371369917
676,0.17603734072584215
677,0.32721890182987506
678,0.34372606864973226
679,0.1234006881570223
680,0.08116705542304481
681,0.18437172133328522
682,0.2855258746592676
683,0.025160205845438755
684,0.16818922809750986
685,0.32026232921127434
686,0.15495119646283886
687,0.04187161316150125
688,0.44709728590634085
689,0.20814593120247177
690,0.33503125856824556
691,0.14338879830439094
692,0.19074613493065717
693,0.2016176489555135
694,0.1315075691364086
695,0.26346748750815097
696,0.22004822508147578
697,0.5180879994081192
698,0.3449139609330252
699,0.2826852038408771
700,0.31100710969400314
701,0.37616700653959856
702,0.04648632331153453
703,0.20996483980574593
704,0.4460164714633187
705,0.18258083742105338
706,0.17645537585841722
707,0.3245372234971293
708,0.23069423556461627
709,0.22571969127310704
710,0.16701785209390774
711,0.17514599245081205
712,0.13456126070143615
713,0.664
714,0.1588691061321681
715,0.28212680808527624
716,0.36394699388241825
717,0.09826095243411613
718,0.23687162760627095
719,0.06945914340574663
720,0.15301585679991134
721,0.2985875710807756
722,0.22309166582258105
723,0.04544684475461259
724,0.4736744755231957
725,0.3160838054257074
726,0.17700282373545567
727,0.2318470798959362
728,0.22123206992219932
729,0.07278058982378689
730,0.12762835293896424
731,0.1936338060731992
732,0.34108464135983463
733,0.35034990582954345
734,0.012900989245415804
735,0.1894567915807408
736,0.002
737,0.04460357608231516
738,0.15037298519772918
739,0.1840853454669504
740,0.44098396138197016
741,0.2759593470558381
742,0.21857520540583736
743,0.016
744,0.10155051189002164
745,0.1168745905768015
746,0.33857079363659515
747,0.5629864538166441
748,0.24546909166381944
749,0.0731638031281373
750,0.3226459520288198
751,0.3010102319228935
752,0.14774041689490655
753,0.3119698004587616
754,0.31893225233700484
755,0.08019010952274337
756,0.11273051748990127
757,0.05570307767373835
758,0.3966567943482849
759,0.18706376338491382
760,0.2571777772714881
761,0.1860837996307234
762,0.018
763,0.19592113701274155
764,0.5112961042775725
765,0.26949153502810447
766,0.08776039762527511
767,0.2782103020677326
768,0.630470181652464
769,0.1607921988947782
770,0.1685781744975056
771,0.2904139228262807
772,0.15867628599569059
773,0.31039146407050805
774,0.3187922213268765
775,0.1419538058598872
776,0.10553893314616981
777,0.17797151580233786
778,0.17909249587843226
779,0.39591225966831445
780,0.07433386291058147
781,0.29020167490765764
782,0.3385941332942795
783,0.25724079116453924
784,0.2498532453688036
785,0.007825425019012627
786,0.29519768150445347
787,0.13344534831781676
788,0.21168671403825337
789,0.03820335510485069
790,0.10455180210534196
791,0.26237204932196473
792,0.09404835667153016
793,0.1098272963075581
794,0.06891791960082444
795,0.6385501450639065
796,0.012
797,0.13012304636985744
798,0.07541088541553374
799,0.19173485478057278
800,0.1433479249977364
801,0.12991668755899774
802,0.20704081168903748
803,0.015156530032438631
804,0.21880907848210435
805,0.5037237102012917
806,0.3810789636863233
807,0.0
808,0.2378879188024477
809,0.09216652843541079
810,0.18235099916439623
811,0.21340818330245942
812,0.18313440081414042
813,0.18749444457609973
814,0.16570561910275877
815,0.21921011620953262
816,0.1644131596460865
817,0.11808562363294609
818,0.24846875994429574
819,0.45956326270719794
820,0.09338692247269996
821,0.15991709105546562
822,0.27440714397774796
823,0.11698045510849853
824,0.41662032918923164
825,0.0
826,0.31981134158898933
827,0.25642642392018533
828,0.19107761130269002
829,0.003
830,0.1977103295320651
831,0.11738579522188346
832,0.2974137652989354
833,0.23060307473872463
834,0.1928531694872568
835,0.03977291213281027
836,0.1809393976720014
837,0.25594639776222194
838,0.1673796584930795
839,0.27258909165398254
840,0.2261644464687185
841,0.16355942563396628
842,0.2057119457234833
843,0.26062725448651997
844,0.4106675403406137
845,0.04660492395123577
846,0.15380967817615343
847,0.35032166798209063
848,0.04460532743977517
849,0.11761734653133293
850,0.18900875551865245
851,0.1623394506836864
852,0.1961892939255236
853,0.1941067029774072
854,0.020445266840222992
855,0.017441547679995815
856,0.1869504308171407
857,0.22679693650260574
858,0.2472805760350668
859,0.2814133164266215
860,0.30398305456936614
861,0.21095012843900046
862,0.05821088776924744
863,0.23024281713892727
864,0.04879343141959472
865,0.09854137106418807
866,0.18475833061220198
867,0.20010542546589755
868,0.1883653726096701
869,0.07385319238181964
870,0.23883441763631313
871,0.29741325059624923
872,0.008
873,0.06059404801164871
874,0.6260460462331207
875,0.1213206417660146
876,0.11669976128698258
877,0.37327667090548666
878,0.40342203489950984
879,0.18984871325091215
880,0.23772579024634083
881,0.03576449542522519
882,0.05739208110056931
883,0.14984878177190109
884,0.20651478117833766
885,0.2921335932911513
886,0.5589999281831667
887,0.0729519626328112
888,0.8532000000000001
889,0.04228038574474638
890,0.17521133772921038
891,0.06812437363143724
892,0.1851018116420332
893,0.18114056379334664
894,0.08620450947639798
895,0.1726587001402819
896,0.2055350203261625
897,0.17645451823282748
898,0.2863509894332143
899,0.566
900,0.1667188435284181
901,0.09152221346359711
902,0.11833650511970072
903,0.1742592312479712
904,0.021234285533549578
905,0.1520990617512494
906,0.22244897392741445
907,0.16498509264998662
908,0.11305792396120042
909,0.11415254819476797
910,0.009171484121200805
911,0.3117022118002478
912,0.007515489295590645
913,0.24740280779931362
914,0.051254790230555146
915,0.30048076048086186
916,0.6177332094234268
917,0.23805714285714286
918,0.5095739612467214
919,0.04543868654739324
920,0.08311556583040391
921,0.23106808269716658
922,0.25021408017197366
923,0.40342271338674085
924,0.2414806890837728
925,0.336568785252861
926,0.13430664899235026
927,0.15148183747366417
928,0.3193437887757045
929,0.8352198293916185
930,0.06377373686449145
931,0.14406060687385422
932,0.17379221658749272
933,0.027567177639942674
934,0.4829294536706854
935,0.03538536088712547
936,0.29984246853855745
937,0.027084542699300728
938,0.008
939,0.28271573378575
940,0.23747179287266784
941,0.1546464562695376
942,0.3772642433945136
943,0.452
944,0.13098007152976684
945,0.07886380688698372
946,0.2293574282785404
947,0.061901034281444965
948,0.3015023518402895
949,0.1836994710345758
950,0.10708197552477973
951,0.4115396176148501
952,0.22794517450876717
953,0.06742563962036445
954,0.20480770196137027
955,0.20146388662310663
956,0.15375331018891863
957,0.2668439508173377
958,0.8034418357536921
959,0.13441785033525955
960,0.2633414181993655
961,0.27097286387648806
962,0.16572339347923598
963,0.11833955052152033
964,0.10462629592992949
965,0.4602963495590667
966,0.18967718044857873
967,0.25390449460351594
968,0.46380988739971485
969,0.19912333338538904
970,0.21853262557945302
971,0.29980949524317607
972,0.04913417247045585
973,0.26478554384189346
974,0.24713769684501588
975,0.09659724693162725
976,0.11826693471976876
977,0.16917969841013922
978,0.19711734742675283
979,0.02164899380371448
980,0.38152006235971075
981,0.004648096689943151
982,0.20381111475956273
983,0.07300362163103893
984,0.10923848763753773
985,0.3017624314983998
986,0.09795915673863742
987,0.21723628590240798
988,0.2614208745599323
989,0.09012429290802709
990,0.30874428905557105
991,0.15494799585275854
992,0.19413573476358562
993,0.10807104736038335
994,0.396708541685006
995,0.2615078422962725
996,0.07889782410603337
997,0.04884240456660947
998,0.19745322597187517
999,0.06755145755945079
1000,0.24690990667076537
1001,0.22204095394458526
1002,0.27282174412379767
1003,0.17528383573292816
1004,0.10122896262970305
1005,0.2330287633628773
1006,0.34381542834219636
1007,0.16362818928751788
1008,0.18005760878804555
1009,0.3664650940004298
1010,0.32848052418152074
1011,0.15359078608890972
1012,0.20377848361447076
1013,0.021559240481315193
1014,0.1983010102993631
1015,0.22448128156514446
1016,0.06848753558904452
1017,0.2388370222306413
1018,0.13245290460086054
1019,0.24357906763199996
1020,0.3608086775511697
1021,0.20812695627710862
1022,0.08881873955475983
1023,0.22739835287521545
1024,0.13728963472595443
1025,0.049691039964557614
1026,0.25111119559174483
1027,0.2078235676102311
1028,0.008034334763948497
1029,0.26869609134579253
1030,0.3453113074516435
1031,0.15254226821975864
1032,0.09916920397243391
1033,0.08801203358405028
1034,0.031047620482497398
1035,0.24828292192766246
1036,0.05699736927814812
1037,0.03958160960157223
1038,0.33233422056161815
1039,0.41743997950539186
1040,0.18913661182284836
1041,0.07151092394109543
1042,0.24705342690029444
1043,0.2624206207230688
1044,0.17964071446385127
1045,0.15000268896806865
1046,0.1306223172509061
1047,0.10876443838912984
1048,0.006074074074074075
1049,0.4945474726612228
1050,0.18859514139809522
1051,0.10586704187409571
1052,0.24929283025373275
1053,0.3173956566574442
1054,0.17151844871069785
1055,0.39346518041694656
1056,0.05013005577231807
1057,0.41073302005000395
1058,0.1487074077246176
1059,0.0557492359814251
1060,0.30693934313333154
1061,0.004
1062,0.0706705526917703
1063,0.3669964901725076
1064,0.22033443178167736
1065,0.3039792980448736
1066,0.08549859983548133
1067,0.17111871355033598
1068,0.2226178930782239
1069,0.09979351833181486
1070,0.262085938425987
1071,0.015687708090790717
1072,0.20450076358950398
1073,0.08438148172571425
1074,0.2214972664328803
1075,0.2523447251735276
1076,0.2477341517564865
1077,0.39590849254574145
1078,0.2752642166287512
1079,0.07677076037744648
1080,0.14656597075891167
1081,0.25643116175525377
1082,0.23832784695075981
1083,0.492406623931624
1084,0.17740694701640983
1085,0.06537818716822942
1086,0.03232782191990063
1087,0.031027500073612532
1088,0.33821322707491547
1089,0.1303655163104507
1090,0.10411577577183866
1091,0.28286709815458433
1092,0.3483604775056256
1093,0.12965514264852296
1094,0.09948979579589862
1095,0.12398376208961784
1096,0.08217657140935945
1097,0.15903645113379725
1098,0.28492656257910787
1099,0.3642972324770317
1100,0.32489612594643225
1101,0.20488633480357607
1102,0.004
1103,0.08735444207733777
1104,0.20762757474207572
1105,0.14825771396426857
1106,0.23108113797206822
1107,0.2216028369510665
1108,0.24862108602930771
1109,0.18331765486029633
1110,0.31260490459771045
1111,0.07962284573199427
1112,0.2258574287394611
1113,0.34251067610226676
1114,0.624
1115,0.09011043552652863
1116,0.20562670326837634
1117,0.27631662008722285
1118,0.303303344670669
1119,0.2297003269713368
1120,0.43482402863380104
1121,0.3002610619301674
1122,0.3102587909906613
1123,0.1943096050168472
1124,0.08739043339019108
1125,0.13289242624161834
1126,0.25153549795291064
1127,0.11200280310356264
1128,0.35849861533818883
1129,0.30348970982522105
1130,0.1659670188605305
1131,0.2648851296062738
1132,0.35579944739311997
1133,0.14682941985317385
1134,0.23819617166904025
1135,0.29262189617455
1136,0.1145391911275508
1137,0.16578430739096556
1138,0.15475312042554684
1139,0.2246379466306894
1140,0.07358063702204727
1141,0.19206979310436217
1142,0.002
1143,0.03971171813583509
1144,0.3292054108907987
1145,0.17959822809210363
1146,0.27531619101763605
1147,0.10186097956677241
1148,0.21484058880318177
1149,0.12415986459775846
1150,0.20824245551260182
1151,0.17580825817611592
1152,0.454777800274349
1153,0.25212181872097716
1154,0.2436964413596478
1155,0.0528247145720304
1156,0.0834264192568517
1157,0.14664026568845276
1158,0.1268970141242131
1159,0.023095064157191005
1160,0.4918598042902286
1161,0.13033309293281092
1162,0.1345296897896296
1163,0.3535470241424269
1164,0.22358772427443085
1165,0.20209199093109648
1166,0.1878607284515537
1167,0.1085159859100537
1168,0.08991826004117169
1169,0.19107604395942437
1170,0.09278420796875618
1171,0.30945785252173574
1172,0.6430635774885619
1173,0.266217288231787
1174,0.3217534190465994
1175,0.5616390674188543
1176,0.20596221190033945
1177,0.027915066875962975
1178,0.3291790185628005
1179,0.13738713742566933
1180,0.15092716678659984
1181,0.18993176946229978
1182,0.20452498961162588
1183,0.16200446353000433
1184,0.2950691558857451
1185,0.23176118091152476
1186,0.16633459969292275
1187,0.0717399134680993
1188,0.12647221847035253
1189,0.17603458787323306
1190,0.06365751290654967
1191,0.19505286359321022
1192,0.0785386000974145
1193,0.29152856565827334
1194,0.2877709600920428
1195,0.4225207551237951
1196,0.2208228824376681
1197,0.33414034988733615
1198,0.2900752197167067
1199,0.4717676694121343
1200,0.746223805695887
1201,0.32152165758004214
1202,0.26255485600538697
1203,0.31534271036741496
1204,0.19357295654923068
1205,0.22558740373306274
1206,0.45268272053035147
1207,0.11492351811875337
1208,0.1328712972532955
1209,0.20945665873917882
1210,0.2963067905205486
1211,0.10008658949978283
1212,0.07080346091436822
1213,0.30594201987628183
1214,0.17450999457231658
1215,0.08003170625429892
1216,0.28851190700974616
1217,0.19544652779752095
1218,0.07165815905617742
1219,0.15258045533970602
1220,0.37815768966136454
1221,0.20870355899358897
1222,0.28589699267005664
1223,0.17680342428785764
1224,0.002
1225,0.2497436889310775
1226,0.09100625419516888
1227,0.02275517829729424
1228,0.2827687208607845
1229,0.32374212557553445
1230,0.13562327261616294
1231,0.055761704608139714
1232,0.3001525160184589
1233,0.004
1234,0.1569841079548746
1235,0.1392829341239061
1236,0.04876332189789079
1237,0.3117668468759033
1238,0.2421583095361041
1239,0.079604586219406
1240,0.1710338903296822
1241,0.1544452717115298
1242,0.056680525303381406
1243,0.002
1244,0.1956834269376349
1245,0.3625824265679183
1246,0.2555467446098491
1247,0.006
1248,0.11720346129259385
1249,0.7392381868155504
1250,0.27416676604502466
1251,0.20772903870759502
1252,0.09538986626661171
1253,0.14026049193322732
1254,0.16803895684208167
1255,0.01421701243441719
1256,0.1119420323367257
1257,0.10801576252206505
1258,0.36589205102035594
1259,0.05476665427707198
1260,0.2905274823858351
1261,0.08184641467644278
1262,0.1256015234379209
1263,0.18448671298532474
1264,0.21223522850334417
1265,0.3281651380777645
1266,0.07205067656048837
1267,0.3365024169299506
1268,0.06454782909832388
